id,name,stars,stars_raw,scale,year,quarter,price,rooms,ppr,ppr_src,rent,rent_room,yield,deal,comune,sigla,provincia,regione,lat,lon,geo_conf,geo_src,url_place,doc,note,maps
446,NH Collection Milano City Life,4,4,,2025,Q1,82800000.0,185,447568,447568,,,,Sale,Milano,MI,Milano,Lombardia,45.482265,9.152639,high,Google place pin,Hotel NH Collection Milano CityLife,AdE,Lo studio legale internazionale Hogan Lovells ha assistito Invesco Ltd. Real Estate nella vendita dell’Hotel NH Collection Milano CityLife a Schroders Capital.,"https://www.google.it/maps/place/Hotel+NH+Collection+Milano+CityLife/@45.4821937,9.1517839,162m/data=!3m1!1e3!4m9!3m8!1s0x4786c10d09b936eb:0xe46c70e27d6aff6a!5m2!4m1!1i2!8m2!3d45.482265!4d9.1526395!16s%2Fg%2F11rs2_fwl_?entry=ttu&g_ep=EgoyMDI1MDIwMy4wIKXMDSoASAFQAw%3D%3D"
447,Hotel Cristal,4,4,,2025,Q1,2100000.0,72,29167,29167,,,,Sale,Lecce,LE,Lecce,Puglia,40.361527,18.191232,high,Google place pin,Hotel Cristal,AdE,"L’hotel è chiuso e inutilizzato da 13 anni, ma il progetto è quello di ristrutturarlo e riaprirlo entro 1 anno. L’immobile è stato venduto a 2,1 milioni di Euro, mentre l’investimento previsto per il restyling ammonta a 2,6 milioni.","https://www.google.it/maps/place/Hotel+Cristal/@40.3614163,18.1897617,795m/data=!3m1!1e3!4m6!3m5!1s0x13442e5f68483ffd:0xc12725dda57ba040!8m2!3d40.3615267!4d18.1912316!16s%2Fg%2F1td3zvfg?entry=ttu&g_ep=EgoyMDI1MDIwMy4wIKXMDSoASAFQAw%3D%3D"
448,Hotel Commercio e Pellegrino,3,3,,2025,Q1,5707117.0,25,228285,228000,,,,Sale,Venezia,VE,Venezia,Veneto,45.434257,12.341802,high,Google place pin,Hotel Commercio & Pellegrino,internal file,"È stato recentemente venduto l'Hotel Commercio e Pellegrino di Venezia, collocato nelle immediate adiacenze dell'Hotel Danieli (sul retro del palazzo). L'acquirente, Trevinvest, è un veicolo societario di investimenti con pregressa esperienza nel settore hospitality, riconducibile alla famiglia Trevisiol, che ha rilevato le quote della società che è proprietaria e gestore dell’hotel. A vendere sono i fratelli Marino e Massimo Dal Borgo, a cui è riconducibile società Albergo Commercio e Pellegrino S.r.l. L'hotel, di categoria attuale 3 stelle, al momento dell'acquisizione dispone di 25 chiavi.","https://www.google.it/maps/place/Hotel+Commercio+%26+Pellegrino/@45.434156,12.3416714,47m/data=!3m1!1e3!4m9!3m8!1s0x477eaf41ebf64cf1:0x71ea9aab0183e76b!5m2!4m1!1i2!8m2!3d45.4342568!4d12.3418016!16s%2Fg%2F11j24lshqk?entry=ttu&g_ep=EgoyMDI1MDMwOC4wIKXMDSoASAFQAw%3D%3D"
449,B&B Hotel Bologna,3,3,,2025,Q1,6421042.02,110,58373,58000,299726.9,2724.7900000000004,0.046678856650746545,Sale,Castel Maggiore,BO,Bologna,Emilia-Romagna,44.559157,11.376781,high,Google place pin,B&B Hotel Bologna,internal file,"Passing rent si riferisce al minimo garantito del contratto di locazione ultranovennale e non tiene conto del canone variabile. È escluso anche il contratto di locazione per l'esercizio di attività di ristorazione con ""Atlante Ristorazione S.r.l.""","https://www.google.it/maps/place/B%26B+Hotel+Bologna/@44.5591605,11.3742008,16z/data=!3m1!4b1!4m9!3m8!1s0x477fd2c6b8a6a6d1:0xd7ef769d03bd3226!5m2!4m1!1i2!8m2!3d44.5591567!4d11.3767811!16s%2Fg%2F1v9tyrhq!5m1!1e3?entry=ttu&g_ep=EgoyMDI1MDMxOS4yIKXMDSoASAFQAw%3D%3D"
450,B&B Hotel Ferrara,3,3,,2025,Q1,3175620.19,76,41784,42000,207084.04,2724.79,0.06521058174781286,Sale,Ferrara,FE,Ferrara,Emilia-Romagna,44.817665,11.604089,high,Google place pin,B&B Hotel Ferrara,internal file,"Passing rent si riferisce al minimo garantito del contratto di locazione ultranovennale e non tiene conto del canone variabile. È escluso anche il contratto di locazione per l'esercizio di attività di ristorazione con ""Atlante Ristorazione S.r.l.""","https://www.google.it/maps/place/B%26B+Hotel+Ferrara/@44.8176686,11.6015088,16z/data=!3m1!4b1!4m9!3m8!1s0x477e4e8647f9f22f:0xf8f2c576a3ef5d18!5m2!4m1!1i2!8m2!3d44.8176648!4d11.6040891!16s%2Fg%2F12q4x9b9r!5m1!1e3?entry=ttu&g_ep=EgoyMDI1MDMxOS4yIKXMDSoASAFQAw%3D%3D"
451,B&B Hotel Sassuolo,3,3,,2025,Q1,4241695.44,91,46612,47000,250010.0,2747.3626373626375,0.05894105400457511,Sale,Sassuolo,MO,Modena,Emilia-Romagna,44.549533,10.796171,high,Google place pin,B&B Hotel Sassuolo,internal file,Passing rent si riferisce al minimo garantito del contratto di locazione ultranovennale. Il canone corriposto è pari al maggior importo tra il 18% dei Ricavi Gestionali e 250 k€,"https://www.google.it/maps/place/B%26B+Hotel+Sassuolo/@44.5495368,10.7935904,17z/data=!3m1!4b1!4m9!3m8!1s0x477ffc968de24565:0x2aaf723824a78dbc!5m2!4m1!1i2!8m2!3d44.549533!4d10.7961707!16s%2Fg%2F1tlc_0fp!5m1!1e3?entry=ttu&g_ep=EgoyMDI1MDMxOS4yIKXMDSoASAFQAw%3D%3D"
452,Just Hotel,4,4,,2025,Q1,21500000.0,47,457447,457000,1425000.0,30319.14893617021,0.06627906976744186,Sale,Milano,MI,Milano,Lombardia,45.483607,9.202842,high,Google place pin,Just Hotel,internal file,"L'immobile era stato acquisito nel 2019 da FLE Italia SICAF per 10,55 mln € e dato in locazione a SIAM, con diritto di opzione.  Il 03/03/2025 SIAM esercita il diritto di opzione, nominando quale parte acquirente SYSTHEMA TAZZOLI per 13,345759 mln €  Il 04/03/2025 SYSTHEMA TAZZOLI vende a YELLOW TREE per 21,5 mln €.","https://www.google.com/maps/place/Just+Hotel/@45.4836342,9.2021947,283m/data=!3m1!1e3!4m9!3m8!1s0x4786c6c57343b9a1:0x180f851a797d1a45!5m2!4m1!1i2!8m2!3d45.4836072!4d9.2028422!16s%2Fg%2F11f4wv4qt6?entry=ttu&g_ep=EgoyMDI1MDMyNC4wIKXMDSoASAFQAw%3D%3D"
453,Hotel CDH Modena,3,3,,2025,Q2,3000000.0,84,35714,36000,,,,Sale (rumor),Modena,MO,Modena,Emilia-Romagna,44.659304,10.893923,high,Google place pin,CDH Hotel Modena,Bulletin,"Secondo indiscrezioni, Piazza Hotels & Resorts avrebbe completato l’acquisto dell’Hotel CDH Modena, 3* da 84 chiavi, ex hotel Eden. L’hotel sarebbe stato venduto dal Gruppo CDH per 3 milioni di Euro (ca. 35,7 mila Euro a chiave), e sempre secondo indiscrezioni l’hotel sarà marchiato da una catena internazionale con un brand del segmento midscale.","https://www.google.com/maps/place/CDH+Hotel+Modena/@44.6593045,10.8939231,667m/data=!3m2!1e3!4b1!4m9!3m8!1s0x477fefb6d900b617:0x25b29d113d5df998!5m2!4m1!1i2!8m2!3d44.6593045!4d10.8939231!16s%2Fg%2F11hrbwx_3d?entry=ttu&g_ep=EgoyMDI1MDQwOS4wIKXMDSoASAFQAw%3D%3D"
454,Hotel Byron Light,2,2,,2023,Q3,1400000.0,24,58333,58000,,,,Sale,Riccione,RN,Rimini,Emilia-Romagna,44.003799,12.655606,high,Google place pin,Byron Light Hotel,AdE,,"https://www.google.it/maps/place/Byron+Light+Hotel/@44.0037994,12.6507407,17z/data=!4m10!3m9!1s0x132cdd6531de54f5:0xbca654f3c20f8fb!5m3!1s2025-05-13!4m1!1i2!8m2!3d44.0037995!4d12.6556063!16s%2Fg%2F1tr860qv?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D"
455,Montecarlo Boutique Hotel,3,3,,2022,Q1,2140000.0,33,64848,65000,,,,Sale,Riccione,RN,Rimini,Emilia-Romagna,44.008109,12.653361,high,Google place pin,Hotel Montecarlo Riccione,AdE,,"https://www.google.it/maps/place/Hotel+Montecarlo+Riccione/@44.0081091,12.6507806,17z/data=!3m1!4b1!4m10!3m9!1s0x132cdd6e551e537f:0xbfce55012ea698f5!5m3!1s2025-05-13!4m1!1i2!8m2!3d44.0081091!4d12.6533609!16s%2Fg%2F1tf17_nw?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D"
456,Meininger Roma Termini,3,3,,2025,Q2,23150000.0,118,196186,196186,1324700.0,11226.271186440677,0.05722246220302376,Sale,,,,,,,nan,nan,,internal file,"Decorrenza contratto: Novembre 2022 (qui il dato è indicizzato alla data di compravendita, in modo da avere il Gross Entry Yield). Il dato, tra l'altro, si riferisce al canone minimo (da contratto è previsto un variabile pari al 32,5% del fatturato).  Le FF&Es sono di competenza del Conduttore (da contratto)",https://www.google.com/maps/place//data=!4m2!3m1!1s0x132f61a08227ec07:0xddd0b351568b1a94?sa=X&ved=1t:8290&ictx=111
457,Sayonara Hotel,4,4,,2025,Q1,4000000.0,40,100000,100000,,,,Sale,Primiero San Martino di Castrozza,TN,Trento,Trentino-Alto Adige/Südtirol,46.257492,11.802024,high,Google place pin (multiple pins in URL),Hotel Sayonara,Bulletin,"il gruppo marchigiano The Begin Hotels, controllato dalle famiglie Guidi (80%) e Guzzini (20%), ha finalizzato un contratto per l’acquisizione del Sayonara Hotel di San Martino di Castrozza.","https://www.google.com/maps/place/Hotel+Sayonara/@46.2574835,11.8019185,118m/data=!3m1!1e3!4m20!1m10!3m9!1s0x4778592b8a815573:0xefdf7d5b09370bd7!2sSayonara+-+Nature+%26+Wellness+Hotel!5m2!4m1!1i2!8m2!3d46.257492!4d11.8020238!16s%2Fg%2F1tfcgll2!3m8!1s0x47785930fdb197cd:0xe77efe78ff48bdd6!5m2!4m1!1i2!8m2!3d46.2572908!4d11.8022152!16s%2Fg%2F11l2xqmd4_?entry=ttu&g_ep=EgoyMDI1MDUyMS4wIKXMDSoASAFQAw%3D%3D"
458,Hotel Altura,3,3,,2025,Q2,5806000.0,72,80639,80639,,,,Auction,Villasimius,SU,Sud Sardegna,Sardegna,39.130105,9.528283,high,Google place pin,Hotel Altura,internal file,"Il gruppo Puddu si è aggiudicato lo scorso 22 maggio l’asta per la proprietà dell’hotel Altura di Villasimius in Sardegna. La struttura era stata affidata in gestione dal 2022 in curatela fallimentare alla famiglia Loi, la stessa che controlla Iti Hotels.","https://www.google.com/maps/place/Hotel+Altura/@39.130113,9.5278957,113m/data=!3m1!1e3!4m10!3m9!1s0x12e0c28b8aad85e7:0x57eabd6bff3072c2!5m3!1s2025-05-28!4m1!1i2!8m2!3d39.1301055!4d9.5282827!16s%2Fg%2F1tk9b6q8?entry=ttu&g_ep=EgoyMDI1MDUyMS4wIKXMDSoASAFQAw%3D%3D"
459,Hotel Grande Albergo,3,3,,2025,Q2,4000000.0,55,72727,72727,,,,Sale,Roccaraso,AQ,L'Aquila,Abruzzo,41.847956,14.079147,high,Google place pin,Hotel Grande Albergo,internal file,"Seller: Fam. Cipriano Buyer: Quadrante S.r.l. (società di costruzioni, Castel di Sangro)","https://www.google.com/maps/place/Hotel+Grande+Albergo/@41.8480483,14.0785222,153m/data=!3m1!1e3!4m10!3m9!1s0x13306fe87a313af7:0xad7ca369c4232812!5m3!1s2025-05-28!4m1!1i2!8m2!3d41.8479559!4d14.0791472!16s%2Fg%2F1tf840w3?entry=ttu&g_ep=EgoyMDI1MDUyMS4wIKXMDSoASAFQAw%3D%3D"
460,Palazzo Sitano,4,4,,2023,Q1,7500000.0,86,87209,87209,860000.0,10000.0,0.11466666666666667,Sale,Palermo,PA,Palermo,Sicilia,38.11771,13.36668,high,Google place pin,Hotel NH Collection Palermo Palazzo Sitano,internal file,Owner: Pamago (ha comprato da noi nel 2023) Tenant: NH dal 2025,"https://www.google.com/maps/place/Hotel+NH+Collection+Palermo+Palazzo+Sitano/@38.1177319,13.3663626,115m/data=!3m1!1e3!4m10!3m9!1s0x1319e5f3234ca795:0x10a7b2948140394e!5m3!1s2025-05-28!4m1!1i2!8m2!3d38.11771!4d13.36668!16s%2Fg%2F1x5cwn6w?entry=ttu&g_ep=EgoyMDI1MDUyMS4wIKXMDSoASAFQAw%3D%3D"
461,Hotel 2C,3,3,,2025,Q2,2550000.0,60,42500,42500,,,,Auction,Legnano,MI,Milano,Lombardia,45.596158,8.933217,high,Google place pin,,https://www.fallcoaste.it/vendita/liquidazione-giudiziale-due-c-srl-r-g-100-2024-legnano-mi-via-colli-di-s-erasmo-49-51-lotto-1171973.html,,"https://www.google.it/maps/place/45%C2%B035'46.2%22N+8%C2%B055'59.6%22E/@45.5961303,8.9327876,164m/data=!3m1!1e3!4m4!3m3!8m2!3d45.5961583!4d8.9332167?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
462,Hotel Belle Epoque,3,3,Midscale,2025,Q1,10000000.0,39,256410,256410,,,,Sale,Venezia,VE,Venezia,Veneto,45.441882,12.322987,high,Google place pin,Hotel Belle Epoque,,"La struttura è stata acquisita dalla Immobiliare Delta, società che fa capo all’imprenditrice romana Paola Ginobbi. L’albergo è attualmente in fase di restyling ma si prevede che possa presto riaprire con il brand Iq Hotels, anch’esso riconducibile a Paola Ginobbi.","https://www.google.com/maps/place/Hotel+Belle+Epoque/@45.4418508,12.32278,189m/data=!3m2!1e3!5s0x477eb1c72d931481:0xdb34f40320bf5c4!4m10!3m9!1s0x477eb1c04605e2cf:0xf00e30da726191b1!5m3!1s2025-09-01!4m1!1i2!8m2!3d45.4418825!4d12.3229872!16s%2Fg%2F11csq735nc?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
463,Hotel Apollo,4,4,,2025,Q1,1680000.0,44,38182,38182,,,,Sale,,,,,,,nan,nan,,Cartella Apollo,"Vende AZZURRO REOCO  Hotel venduto privo di certificazione impianti, da ristrutturare completamente.  Valutato da COP RE 1,6 mln €",https://www.google.com/maps/place//data=!4m2!3m1!1s0x132cb47fcf5fd299:0xc821b21d2aa95932?sa=X&ved=1t:8290&ictx=111
464,Hotel Vienna,3,3,,2021,Q2,425000.0,20,21250,21250,,,,Sale,,,,,,,nan,nan,,ADE,No info se già ristrutturato,https://www.google.com/maps/place//data=!4m2!3m1!1s0x132cb41ad0a404fb:0x9c701dfb710ae25d?sa=X&ved=1t:8290&ictx=111
465,Hotel Monique,3,3,,2024,Q2,900000.0,35,25714,25714,,,,Sale,Cervia,RA,Ravenna,Emilia-Romagna,44.258761,12.356716,high,Google place pin,B&B Monique,,,"https://www.google.com/maps/place/B%26B+Monique/@44.2587614,12.3541358,475m/data=!3m2!1e3!4b1!4m6!3m5!1s0x132cb4035f4318b1:0x1ac6ea9f82d0f1f!8m2!3d44.2587614!4d12.3567161!16s%2Fg%2F1tf90qkv!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D"
466,Hotel Leon d'Oro,4,4,,2025,Q2,22800000.0,190,120000,120000,,,,Sale,Verona,VR,Verona,Veneto,45.427871,10.987305,high,Google place pin,Hotel Leon d'Oro,internal file,"Previsti 8M di capex, compra Savills (Fondo Juliet) per conto di PGIM, the investment management business of US financial services company Prudential Financial Inc, together with Italian real estate investment management company Dekus and Italian operator HNH Hospitality.","https://www.google.com/maps/place/Hotel+Leon+d'Oro/@45.4278708,10.9873052,17z/data=!3m1!4b1!4m9!3m8!1s0x477f5f68de57b587:0x96ca4959469d85fb!5m2!4m1!1i2!8m2!3d45.4278708!4d10.9873052!16s%2Fg%2F1td4ypt1!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDYyOS4wIKXMDSoASAFQAw%3D%3D"
467,Risorgimento Resort,5,5,,2021,Q1,9200000.0,47,195745,195745,,,,Sale,Lecce,LE,Lecce,Puglia,40.352525,18.171575,high,Google place pin,"Risorgimento Resort, member of WorldHotels Elite",Bulletin,https://www.quotidianodipuglia.it/lecce/lecce_risorgimento_vendita_trattativa_gest_resort_caparra_sei_zeri-8701043.html?utm_source=facebook&utm_medium=web&utm_campaign=fb_share&refresh_ce,"https://www.google.com/maps/place/Risorgimento+Resort,+member+of+WorldHotels+Elite/@40.3523076,18.1709972,19.2z/data=!4m9!3m8!1s0x13442ee142e3a66f:0x423acb50b056b1b0!5m2!4m1!1i2!8m2!3d40.3525245!4d18.1715749!16s%2Fg%2F1thnf4_y!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDYyOS4wIKXMDSoASAFQAw%3D%3D"
468,Palace Magnolia Family Hotel & SPA,3,3,,2025,Q1,2000000.0,75,26667,26667,,,,Sale,Tortoreto,TE,Teramo,Abruzzo,42.799053,13.943033,high,Google place pin (multiple pins in URL),Palace Magnolia Family Hotel & SPA,internal file,,"https://www.google.it/maps/place/Palace+Magnolia+Family+Hotel+%26+SPA/@42.798788,13.9429481,136a,35y,357.19h,5.63t/data=!3m1!1e3!4m18!1m8!3m7!1s0x13318d6c8054e4f1:0x620f239f3c70ddb8!2sVia+Cristoforo+Colombo,+64018+Tortoreto+Lido+TE!3b1!8m2!3d42.7991555!4d13.9432981!16s%2Fg%2F1trl7dd2!3m8!1s0x13318d6b83b12d0d:0x78b42943db0b2fa4!5m2!4m1!1i2!8m2!3d42.7990535!4d13.9430332!16s%2Fg%2F1td0jndq?entry=ttu&g_ep=EgoyMDI1MDYyOS4wIKXMDSoASAFQAw%3D%3D"
469,Toscana Charme Resort,5,5,,2022,Q4,12000000.0,120,100000,100000,,,,Sale,Pisa,PI,Pisa,Toscana,43.605644,10.291992,high,Google place pin,Toscana Charme Resort,internal file,Acquirente Uappala (Mirco Peirani) venditore Bulgarella (Edilcentro). Uappala era già gestore. Aperto nel 2019,"https://www.google.com/maps/place/Toscana+Charme+Resort/@43.605644,10.2894174,679m/data=!3m1!1e3!4m9!3m8!1s0x12d5eac2fe477ce3:0xc5d4b46fe75aeb39!5m2!4m1!1i2!8m2!3d43.605644!4d10.2919923!16s%2Fg%2F11c6v3my99!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D"
470,Hotel Europa,2,2,,2021,Q4,1430000.0,22,65000,65000,,,,Sale,Levanto,SP,La Spezia,Liguria,44.169452,9.613038,high,Google place pin,Hotel Europa,internal file,,"https://www.google.com/maps/place/Hotel+Europa/@44.1694525,9.6130376,16z/data=!3m1!4b1!4m9!3m8!1s0x12d4ed006d2678af:0xc1f59cf4161cc995!5m2!4m1!1i2!8m2!3d44.1694525!4d9.6130376!16s%2Fg%2F11wh444f49?entry=ttu&g_ep=EgoyMDI1MDcwNi4wIKXMDSoASAFQAw%3D%3D"
471,Hotel Borgo di Cortefreda,4,4,,2025,Q3,4900000.0,55,89091,89091,370000.0,6727.272727272727,0.07551020408163266,Sale,Barberino Tavarnelle,FI,Firenze,Toscana,43.552343,11.173272,high,Google place pin (multiple pins in URL),Hotel Borgo di Cortefreda,https://www.monitorimmobiliare.it/monitorimmobiliare/notizia/soges-cede-la-proprieta-dell-hotel-borgo-di-cortefreda-per-focalizzarsi-sula-gestione-alberghiera_2025-07-15102453/,"Soges vende ma rimane in locazione, acquirente Palazzo Costanzi","https://www.google.it/maps/place/Hotel+Borgo+di+Cortefreda/@43.5523426,11.1706968,773m/data=!3m1!1e3!4m18!1m8!3m7!1s0x132a481cb25bb0ef:0x91588e54b4b6b4!2sVia+Roma,+191,+50028+Tavarnelle+Val+di+Pesa+FI!3b1!8m2!3d43.5523426!4d11.1732717!16s%2Fg%2F11vkfhj7vw!3m8!1s0x132a481b51908b67:0xd8b0b898fff29218!5m2!4m1!1i2!8m2!3d43.5529327!4d11.173212!16s%2Fg%2F1tcttsqq?hl=it&entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%3D%3D"
472,Lamanna's Hotel Residence,3,3,,2024,Q2,1125000.0,22,51136,51136,,,,Sale,Castro,LE,Lecce,Puglia,39.998636,18.420533,high,Google place pin,Lamanna's Hotel,internal file,Si tratta di 22appartamenti più struttura centrale,"https://www.google.com/maps/place/Lamanna's+Hotel/@39.9986517,18.4203591,63m/data=!3m1!1e3!4m9!3m8!1s0x1344132e8bd4cf03:0x3a883cec2f745800!5m2!4m1!1i2!8m2!3d39.9986356!4d18.4205326!16s%2Fg%2F11c877z23p?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%3D%3D"
473,Smart Hotel,3,3,,2023,Q4,1035500.0,21,49310,49310,,,,Sale,,,,,,,nan,nan,,internal file,,https://maps.app.goo.gl/eoLAhxKWjExjoobf7
474,Hotel La Cantina,4,4,,2021,Q1,926000.0,15,61733,61733,,,,Sale,,,,,,,nan,nan,,internal file,,https://maps.app.goo.gl/oFmU1sLZSCsZzgFS6
475,Hotel e Ristorante sushi oro,4,4,,2023,Q4,1640000.0,25,65600,65600,,,,Sale,,,,,,,nan,nan,,internal file,,https://maps.app.goo.gl/8QVGZUiUyrzJ7ADD6
476,Hotel La Badia,4,4,,2025,Q1,6400000.0,24,266667,266667,,,,Sale,Orvieto,TR,Terni,Umbria,42.709709,12.116495,high,Google place pin,ALBERGO LA BADIA,internal file,"L’hotel, che operava in precedenza come struttura a 4 stelle con 27 camere, sarà completamente ristrutturato. La trasformazione prevede la riduzione dell’offerta a 24 chiavi, con il complesso che includerà anche una piscina all’aperto, una spa con cabine per trattamenti, una boutique, un campo da tennis, un’area fitness, un ristorante e un bar.  L’investimento complessivo, tra acquisizione e lavori di rinnovamento, sarà di oltre 43 milioni di euro.","https://www.google.com/maps/place/ALBERGO+LA+BADIA/@42.7096983,12.1161542,153m/data=!3m1!1e3!4m20!1m10!3m9!1s0x132a5481187e96af:0x63dcb9f4a133c18d!2sALBERGO+LA+BADIA!5m2!4m1!1i2!8m2!3d42.709709!4d12.116495!16s%2Fg%2F11btlvk_j0!3m8!1s0x132a5481187e96af:0x63dcb9f4a133c18d!5m2!4m1!1i2!8m2!3d42.709709!4d12.116495!16s%2Fg%2F11btlvk_j0?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
477,Simon Hotel Aprilia,4,4,,2023,Q1,312345.0,33,9465,9465,,,,Auction,Aprilia,LT,Latina,Lazio,41.585721,12.647829,high,Google place pin,,internal file,Acquisto all'interno della procedura di Fallimento di G.M. Holding S.r.l. (Fallimento 734/2015 - Tribunale di Roma),"https://www.google.com/maps/place/41%C2%B035'08.6%22N+12%C2%B038'52.2%22E/@41.5857206,12.6452544,798m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d41.5857206!4d12.6478293?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
478,Hotel Corte Estense,4,4,,2025,Q2,1330000.0,19,70000,70000,,,,Sale,Ferrara,FE,Ferrara,Emilia-Romagna,44.834959,11.61821,medium,Google place pin (multiple pins in URL),Hotel Corte Estense,internal file,"Acquisito da MA.VI. Investments nel 2024, rivenduto dopo 7 mesi a RK Leasing (per locazione finanziaria con PB Group). Stando a quanto rivela la stampa locale, i piani sarebbero di convertire la struttura in uno studentato universitario","https://www.google.com/maps/place/Hotel+Corte+Estense/@44.8349241,11.6180091,98m/data=!3m1!1e3!4m22!1m11!3m10!1s0x132599dcfe24bd05:0x426d165011729632!2sSIMON+HOTEL+APRILIA!5m3!1s2025-07-30!4m1!1i2!8m2!3d41.5855496!4d12.6481218!16s%2Fg%2F11lz61vrg2!3m9!1s0x477e4e6c70ec80dd:0xca61b980fbdd7afa!5m3!1s2025-07-30!4m1!1i2!8m2!3d44.8349591!4d11.6182098!16s%2Fg%2F1tdzdv9h?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
479,Club Family Hotel Rimini,4,4,,2024,Q4,3000000.0,144,20833,20833,,,,Auction,Rimini,RN,Rimini,Emilia-Romagna,44.112582,12.5041,high,Google place pin,,Bulletin,,"https://www.google.com/maps/place/44%C2%B006'45.3%22N+12%C2%B030'14.8%22E/@44.1125146,12.5041576,115m/data=!3m1!1e3!4m4!3m3!8m2!3d44.1125819!4d12.5040999?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
480,Color Bay Village,4,4,,2024,Q3,3801000.0,115,33052,33052,,,,Sale,Cervia,RA,Ravenna,Emilia-Romagna,44.292778,12.345,high,Google place pin,Color Bay Village - Milano Marittima,internal file,,"https://www.google.com/maps/place/Color+Bay+Village+-+Milano+Marittima/@44.2923426,12.3452493,253m/data=!3m1!1e3!4m10!3m9!1s0x132cb37e52580fa1:0x7d88e260a458ca8c!5m3!1s2025-07-30!4m1!1i2!8m2!3d44.2927778!4d12.345!16s%2Fg%2F1v2sj705?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
481,Club Family Hotel Village Riccione,3,3,,2023,Q4,2847000.0,107,26607,26607,,,,Auction,Riccione,RN,Rimini,Emilia-Romagna,44.022518,12.631942,high,Google place pin,Club Family Hotel Village Riccione,https://www.ilrestodelcarlino.it/rimini/cronaca/le-conchiglie-acquistate-per-tre-milioni-f14f6604,,"https://www.google.com/maps/place/Club+Family+Hotel+Village+Riccione/@44.0224102,12.6317495,217m/data=!3m1!1e3!4m10!3m9!1s0x132ce7deaafa55f1:0xddcdc7dd0a289940!5m3!1s2025-07-30!4m1!1i2!8m2!3d44.0225184!4d12.6319424!16s%2Fg%2F11hnq4sktj?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
482,Hotel Sicilia,4,4,,2020,Q4,2050000.0,75,27333,27333,,,,Auction,Enna,EN,Enna,Sicilia,37.566307,14.280865,high,Google place pin,Hotel Sicilia - Enna,internal file,3a asta,"https://www.google.com/maps/place/Hotel+Sicilia+-+Enna/@37.5664008,14.2805078,146m/data=!3m1!1e3!4m10!3m9!1s0x1310d881312d81c1:0xeb88925e31201138!5m3!1s2025-07-30!4m1!1i2!8m2!3d37.5663071!4d14.2808647!16s%2Fg%2F1td8w0kn?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
483,Rive Gauche,4,4,Upscale,2023,Q2,1250000.0,14,89286,89286,,,,Sale,Bergamo,BG,Bergamo,Lombardia,45.692025,9.663557,high,Google place pin,"Via Gianbattista Moroni, 3, 24122 Bergamo BG",internal file,"Govinda S.r.l. acquisisce un cielo-terra (7 appartamenti + 2 negozi) da trasformare in Boutique Hotel  di 14 camere (4 stelle Superior) Investimento complessivo 4,5 mln €","https://www.google.com/maps/place/Via+Gianbattista+Moroni,+3,+24122+Bergamo+BG/@45.6931517,9.6643883,127a,35y,195.5h,45t/data=!3m1!1e3!4m9!1m2!2m1!1sRive+Gauche+Grill+bergamo!3m5!1s0x4781510c31c5c499:0xa804565f1d07ec46!8m2!3d45.6920246!4d9.6635571!16s%2Fg%2F11bw40cllt?entry=ttu&g_ep=EgoyMDI1MDcyMy4wIKXMDSoASAFQAw%3D%3D"
